,weight,prod_distance,time_delivery,target
3087,28.0,2135.0,7.0,572137.957966973
3088,55.0,1734.0,3.0,703377.3766874628
3089,73.0,2231.0,7.0,714063.2340008646
3090,28.0,2135.0,12.0,571282.957966973
3091,37.0,2631.0,10.0,637023.5779983787
3092,28.0,1734.0,6.0,608004.1966874629
3093,1.0,2105.0,14.0,450712.45373112115
3094,46.0,1772.0,7.0,669872.4733498312
3095,64.0,2118.0,6.0,694142.5124994892
3096,19.0,2105.0,11.0,535286.3537311212
3097,82.0,2098.0,4.0,738381.8253577651
3098,1.0,1797.0,14.0,477976.2881415536
3099,10.0,2488.0,11.0,503689.1724644242
3100,64.0,1804.0,14.0,719612.6518136715
3101,10.0,2098.0,9.0,495518.26535776514
3102,1.0,1734.0,12.0,485658.01668746286
3103,46.0,2936.0,3.0,746020.0108572766
3104,55.0,1459.0,9.0,730200.2939110985
3105,10.0,2471.0,6.0,502699.4423521411
3106,46.0,2680.0,13.0,677455.207679752
3107,37.0,2105.0,3.0,608529.2537311212
3108,46.0,2936.0,11.0,745012.0108572766
3109,55.0,1459.0,1.0,730920.2939110985
3110,73.0,1734.0,12.0,751002.4966874628
3111,55.0,1731.0,12.0,702506.342182472
3112,64.0,1567.0,4.0,747439.1449412772
3113,46.0,2680.0,8.0,678400.207679752
3114,19.0,2488.0,4.0,545160.0924644242
3115,37.0,1467.0,2.0,669871.3202069426
3116,55.0,1284.0,12.0,735195.2518735133
3117,46.0,2913.0,6.0,738506.2304500827
3118,10.0,2043.0,4.0,499477.22272441006
3119,82.0,2074.0,4.0,739726.1612369472
3120,10.0,2631.0,10.0,524155.2079983787
3121,82.0,2796.0,7.0,803182.4412148325
3122,46.0,1567.0,7.0,692500.0849412772
3123,46.0,2118.0,9.0,638996.2724994892
3124,10.0,2936.0,12.0,600036.0508572765
3125,10.0,1346.0,1.0,563259.2169504637
3126,28.0,1467.0,7.0,634864.2902069426
3127,46.0,1783.0,7.0,668621.2458336187
3128,37.0,2936.0,11.0,713193.7708572765
3129,10.0,1459.0,3.0,557841.7439110986
3130,19.0,2700.0,10.0,578055.1314326305
3131,37.0,2913.0,7.0,706573.0604500828
3132,37.0,2501.0,5.0,618821.1599192637
3133,37.0,2501.0,11.0,617957.1599192637
3134,28.0,2501.0,1.0,584342.0699192637
3135,37.0,1567.0,12.0,659950.0549412773
3136,64.0,1161.0,2.0,755482.5849294312
3137,82.0,1797.0,10.0,764281.8581415537
3138,10.0,1567.0,11.0,547575.9649412772
3139,82.0,2231.0,1.0,734586.0240008646
3140,64.0,1804.0,13.0,719855.6518136715
3141,55.0,2680.0,12.0,706559.407679752
3142,19.0,1734.0,13.0,569265.1366874628
3143,55.0,1731.0,2.0,703766.342182472
3144,55.0,2471.0,7.0,676044.3923521412
3145,10.0,1783.0,7.0,524267.3658336187
3146,64.0,2163.0,7.0,692294.4525970788
3147,64.0,2913.0,10.0,792814.5704500827
3148,37.0,2028.0,8.0,612821.5447340297
3149,10.0,2476.0,14.0,501761.29872744525
3150,64.0,1567.0,11.0,746494.1449412772
3151,1.0,2476.0,2.0,460048.4587274453
3152,55.0,2501.0,1.0,679679.3399192637
3153,82.0,1467.0,2.0,799141.4702069425
3154,28.0,1804.0,7.0,599902.2118136714
3155,55.0,2913.0,7.0,767289.4004500827
3156,28.0,1467.0,6.0,634981.2902069426
3157,37.0,2105.0,9.0,607881.2537311212
3158,82.0,1772.0,14.0,766243.3933498312
3159,10.0,1783.0,11.0,523619.3658336187
3160,82.0,2028.0,10.0,742020.1447340297
3161,64.0,2476.0,8.0,702358.3387274452
3162,46.0,2796.0,5.0,705335.8812148325
3163,55.0,2501.0,9.0,678959.3399192637
3164,64.0,2913.0,3.0,793633.5704500827
3165,10.0,2488.0,2.0,504742.1724644242
3166,55.0,1346.0,5.0,735998.9169504638
3167,73.0,2936.0,13.0,822538.7308572765
3168,64.0,2796.0,10.0,759524.1612148324
3169,73.0,1459.0,9.0,778990.9139110985
3170,10.0,2913.0,6.0,593745.5504500828
3171,1.0,1237.0,6.0,518591.3218052801
3172,19.0,1335.0,12.0,602600.9653672726
3173,37.0,2163.0,3.0,606156.4425970789
3174,37.0,2163.0,10.0,605337.4425970789
3175,73.0,2135.0,10.0,715829.707966973
3176,82.0,2105.0,1.0,738158.5037311212
3177,10.0,2028.0,6.0,500367.98473402974
3178,73.0,2501.0,7.0,728225.5199192637
3179,28.0,2471.0,13.0,579635.222352141
3180,19.0,1772.0,4.0,566281.0333498312
3181,28.0,2098.0,2.0,574276.905357765
3182,46.0,2416.0,2.0,642823.6923281042
3183,28.0,1467.0,11.0,634216.2902069426
3184,73.0,1467.0,3.0,779074.4402069426
3185,73.0,1804.0,3.0,744264.0118136714
3186,82.0,1567.0,6.0,790237.2049412772
3187,64.0,1335.0,2.0,762231.7153672726
3188,10.0,1459.0,8.0,557346.7439110986
3189,28.0,1459.0,2.0,635837.3639110986
3190,82.0,2074.0,7.0,739429.1612369472
3191,64.0,2796.0,14.0,758660.1612148324
3192,28.0,2074.0,12.0,574374.2012369471
3193,55.0,1284.0,9.0,735762.2518735133
3194,82.0,1459.0,2.0,799705.2239110986
3195,28.0,1772.0,5.0,603745.5133498312
3196,19.0,2700.0,4.0,578811.1314326305
3197,55.0,2796.0,3.0,734369.5212148326
3198,82.0,2471.0,5.0,745345.562352141
3199,1.0,1797.0,11.0,478651.2881415536
3200,19.0,1346.0,6.0,603367.3569504637
3201,82.0,1161.0,13.0,796902.5649294312
3202,46.0,1335.0,3.0,707586.4153672726
3203,46.0,2936.0,2.0,746065.0108572766
3204,73.0,1467.0,2.0,779119.4402069426
3205,28.0,1928.0,6.0,586950.7891183892
3206,1.0,2231.0,11.0,447712.9140008646
3207,19.0,2118.0,1.0,535734.4124994893
3208,10.0,1804.0,10.0,521430.4918136714
3209,73.0,1797.0,4.0,744986.1281415536
3210,1.0,2501.0,6.0,462445.79991926363
3211,1.0,1161.0,5.0,513272.15492943116
3212,73.0,2913.0,2.0,816746.7404500827
3213,55.0,1335.0,11.0,735336.5653672726
3214,82.0,1783.0,6.0,766436.1258336187
3215,1.0,2416.0,4.0,454698.4923281041
3216,46.0,2416.0,1.0,642850.6923281042
3217,28.0,1797.0,10.0,600231.4781415536
3218,82.0,1335.0,12.0,803908.0153672725
3219,10.0,2476.0,1.0,503516.29872744525
3220,10.0,2105.0,6.0,495559.9037311211
3221,82.0,1928.0,11.0,750306.9091183891
3222,10.0,2796.0,6.0,560518.3212148325
3223,82.0,2105.0,10.0,737267.5037311212
3224,37.0,2488.0,7.0,617166.9324644243
3225,37.0,1797.0,10.0,634863.2081415536
3226,1.0,2488.0,6.0,461012.25246442424
3227,46.0,1783.0,10.0,668162.2458336187
3228,55.0,2098.0,13.0,668020.3653577651
3229,55.0,2936.0,9.0,774274.2508572766
3230,1.0,2416.0,11.0,453753.4923281041
3231,1.0,1797.0,8.0,479164.2881415536
3232,1.0,2231.0,10.0,447901.9140008646
3233,1.0,1734.0,1.0,486945.01668746286
3234,19.0,1467.0,5.0,597562.2602069426
3235,37.0,1284.0,3.0,675987.1318735133
3236,28.0,1783.0,13.0,601196.3058336186
3237,73.0,1783.0,13.0,745188.6558336186
3238,55.0,2043.0,13.0,671369.5727244101
3239,19.0,1783.0,4.0,565026.8358336187
3240,1.0,2105.0,2.0,452440.45373112115
3241,28.0,1161.0,1.0,634707.6249294311
3242,46.0,1731.0,12.0,673712.552182472
3243,55.0,1928.0,5.0,682232.3491183892
3244,55.0,2936.0,8.0,774427.2508572766
3245,28.0,1804.0,1.0,600334.2118136714
3246,64.0,2796.0,7.0,759983.1612148324
3247,1.0,2074.0,2.0,454168.2212369471
3248,28.0,2118.0,10.0,572420.0324994893
3249,82.0,1161.0,8.0,797847.5649294312
3250,10.0,2501.0,3.0,506131.8899192636
3251,19.0,2105.0,5.0,536150.3537311212
3252,82.0,2471.0,13.0,744049.562352141
3253,10.0,2700.0,12.0,537114.1314326305
3254,46.0,1797.0,2.0,667442.9381415535
3255,1.0,2913.0,8.0,550013.3804500827
3256,82.0,2476.0,2.0,746040.0187274452
3257,64.0,2231.0,10.0,690597.4440008645
3258,82.0,2074.0,5.0,739645.1612369472
3259,37.0,2043.0,13.0,610809.8327244101
3260,37.0,2913.0,11.0,705925.0604500828
3261,28.0,2913.0,10.0,671381.8904500827
3262,82.0,1731.0,7.0,772246.712182472
3263,10.0,2680.0,12.0,533003.407679752
3264,82.0,1772.0,13.0,766486.3933498312
3265,19.0,2416.0,12.0,537501.3723281042
3266,19.0,2631.0,11.0,564504.9979983787
3267,64.0,2476.0,6.0,702610.3387274452
3268,1.0,2135.0,10.0,450196.5079669729
3269,82.0,2074.0,1.0,739861.1612369472
3270,82.0,1928.0,13.0,749874.9091183891
3271,64.0,1772.0,9.0,724263.4333498311
3272,1.0,2105.0,3.0,452395.45373112115
3273,10.0,2163.0,3.0,493414.43259707873
3274,19.0,2631.0,14.0,563829.9979983787
3275,64.0,2028.0,5.0,699634.1047340297
3276,73.0,1237.0,2.0,783865.9618052801
3277,37.0,2936.0,8.0,713706.7708572765
3278,1.0,1731.0,8.0,486723.60218247195
3279,10.0,2488.0,10.0,503878.1724644242
3280,28.0,2231.0,10.0,569410.2840008646
3281,55.0,1783.0,12.0,696564.7158336187
3282,55.0,1734.0,1.0,703449.3766874628
3283,55.0,1346.0,8.0,735647.9169504638
3284,73.0,2416.0,12.0,719382.0123281042
3285,82.0,2105.0,4.0,738023.5037311212
3286,37.0,2118.0,13.0,606459.6524994893
3287,10.0,2680.0,7.0,533858.407679752
3288,10.0,2028.0,2.0,500655.98473402974
3289,82.0,2488.0,5.0,747112.5324644243
3290,1.0,2105.0,10.0,451576.45373112115
3291,19.0,1783.0,12.0,563874.8358336187
3292,19.0,2231.0,10.0,531823.4940008646
3293,28.0,1928.0,14.0,585510.7891183892
3294,46.0,1783.0,5.0,668837.2458336187
3295,1.0,1567.0,1.0,505296.9349412772
3296,10.0,1237.0,7.0,561803.65180528
3297,19.0,1346.0,13.0,602170.3569504637
3298,46.0,2074.0,7.0,641626.5212369472
3299,73.0,2700.0,2.0,760953.1314326304
3300,46.0,2501.0,1.0,650816.2499192636
3301,55.0,2936.0,2.0,774967.2508572766
3302,1.0,2488.0,13.0,459815.25246442424
3303,82.0,2135.0,8.0,736235.8579669729
3304,82.0,1783.0,1.0,766751.1258336187
3305,10.0,2680.0,14.0,532535.407679752
3306,46.0,2074.0,5.0,641842.5212369472
3307,37.0,2416.0,12.0,609792.2523281042
3308,82.0,2936.0,13.0,842692.9708572765
3309,28.0,1467.0,4.0,635161.2902069426
3310,37.0,2028.0,9.0,612668.5447340297
3311,37.0,2074.0,14.0,608562.8612369471
3312,37.0,2135.0,5.0,607016.1079669729
3313,82.0,2416.0,9.0,740056.4523281042
3314,37.0,2700.0,11.0,650208.1314326305
3315,1.0,1346.0,4.0,519785.07695046376
3316,46.0,1928.0,2.0,653609.8291183892
3317,46.0,2028.0,8.0,644558.0647340297
3318,10.0,1335.0,1.0,563465.8153672726
3319,82.0,1346.0,7.0,804564.3369504637
3320,46.0,2231.0,12.0,635439.8640008646
3321,37.0,1734.0,5.0,642729.2566874628
3322,28.0,2163.0,3.0,571491.7725970788
3323,10.0,2043.0,3.0,499540.22272441006
3324,55.0,1567.0,12.0,720424.1149412772
3325,28.0,2098.0,1.0,574303.905357765
3326,82.0,2135.0,6.0,736487.8579669729
3327,82.0,1734.0,1.0,772335.5566874628
3328,19.0,2700.0,9.0,578226.1314326305
3329,64.0,2476.0,10.0,702034.3387274452
3330,55.0,2488.0,6.0,677923.7724644243
3331,82.0,2913.0,14.0,835170.9104500827
3332,28.0,2416.0,4.0,576256.8123281042
3333,46.0,1567.0,4.0,692797.0849412772
3334,1.0,2074.0,4.0,454060.2212369471
3335,73.0,1346.0,10.0,784094.1969504637
3336,55.0,1783.0,11.0,696771.7158336187
3337,19.0,2631.0,13.0,564072.9979983787
3338,37.0,2043.0,12.0,611034.8327244101
3339,82.0,1783.0,5.0,766535.1258336187
3340,10.0,2700.0,2.0,538374.1314326305
3341,19.0,2074.0,11.0,537008.5412369472
3342,73.0,1459.0,14.0,777955.9139110985
3343,19.0,2098.0,6.0,536414.0853577651
3344,55.0,1804.0,10.0,694592.2918136714
3345,64.0,1161.0,5.0,755293.5849294312
3346,1.0,1161.0,2.0,513461.15492943116
3347,46.0,1772.0,9.0,669584.4733498312
3348,64.0,1731.0,14.0,727916.1321824719
3349,1.0,1459.0,4.0,514429.43391109863
3350,55.0,2043.0,8.0,672314.5727244101
3351,28.0,2105.0,7.0,573509.8037311212
3352,64.0,1567.0,12.0,746287.1449412772
3353,1.0,2936.0,7.0,557408.8108572764
3354,46.0,2105.0,12.0,639057.7037311213
3355,64.0,2913.0,2.0,793678.5704500827
3356,37.0,2700.0,5.0,651072.1314326305
3357,73.0,1928.0,10.0,730432.3891183891
3358,19.0,2631.0,6.0,565269.9979983787
3359,64.0,1928.0,12.0,707056.8691183892
3360,37.0,1459.0,3.0,670393.6739110985
3361,82.0,1804.0,10.0,763497.3718136714
3362,37.0,1335.0,8.0,675417.2653672725
3363,46.0,1237.0,7.0,705960.9718052801
3364,19.0,1237.0,8.0,602081.9818052801
3365,10.0,2098.0,14.0,494483.26535776514
3366,10.0,1237.0,4.0,562100.65180528
3367,19.0,1772.0,7.0,565984.0333498312
3368,10.0,2488.0,14.0,503014.1724644242
3369,55.0,2471.0,12.0,675189.3923521412
3370,73.0,2163.0,7.0,715295.1225970787
3371,28.0,2471.0,14.0,579392.222352141
3372,10.0,1731.0,1.0,530664.3921824719
3373,64.0,2043.0,11.0,697707.4427244101
3374,73.0,1734.0,4.0,752154.4966874628
3375,46.0,2796.0,10.0,704660.8812148325
3376,37.0,2501.0,13.0,617525.1599192637
3377,64.0,2074.0,3.0,696719.8412369471
3378,82.0,2700.0,13.0,779601.1314326304
3379,10.0,2700.0,7.0,537969.1314326305
3380,19.0,2105.0,4.0,536231.3537311212
3381,1.0,1335.0,4.0,519992.66536727257
3382,19.0,2471.0,9.0,542818.832352141
3383,37.0,2476.0,14.0,614587.8187274452
3384,64.0,2043.0,14.0,697032.4427244101
3385,64.0,2680.0,9.0,733089.6076797519
3386,82.0,2028.0,5.0,742695.1447340297
3387,10.0,2163.0,8.0,492919.43259707873
3388,1.0,1804.0,13.0,477429.1318136714
3389,28.0,1237.0,11.0,639066.31180528
3390,37.0,2416.0,13.0,609567.2523281042
3391,73.0,1734.0,7.0,751857.4966874628
3392,19.0,1731.0,9.0,570402.182182472
3393,37.0,2936.0,6.0,713958.7708572765
3394,37.0,2936.0,14.0,712518.7708572765
3395,82.0,2105.0,2.0,738131.5037311212
3396,37.0,1772.0,7.0,638158.9933498312
3397,10.0,1783.0,2.0,524672.3658336187
3398,28.0,2471.0,7.0,580715.222352141
3399,82.0,2488.0,4.0,747193.5324644243
3400,73.0,2936.0,9.0,823330.7308572765
3401,1.0,1237.0,4.0,518771.3218052801
3402,37.0,2476.0,9.0,615622.8187274452
3403,82.0,1783.0,11.0,765671.1258336187
3404,82.0,2501.0,10.0,747881.6099192636
3405,28.0,2098.0,11.0,573223.905357765
3406,82.0,2680.0,10.0,776097.007679752
3407,82.0,1772.0,7.0,767566.3933498312
3408,19.0,2118.0,14.0,533979.4124994893
3409,46.0,1237.0,4.0,706257.9718052801
3410,28.0,2796.0,14.0,637269.6012148325
3411,55.0,2631.0,1.0,698580.1579983787
3412,19.0,1467.0,11.0,596698.2602069426
3413,73.0,2488.0,5.0,726998.6124644242
3414,19.0,2163.0,9.0,533263.1025970788
3415,64.0,1161.0,14.0,753754.5849294312
3416,28.0,1797.0,13.0,599610.4781415536
3417,73.0,2700.0,5.0,760764.1314326304
3418,82.0,1804.0,3.0,764316.3718136714
3419,82.0,1459.0,1.0,799732.2239110986
3420,82.0,2936.0,2.0,844177.9708572765
3421,73.0,2936.0,1.0,824050.7308572765
3422,28.0,2231.0,8.0,569734.2840008646
3423,19.0,2118.0,9.0,535014.4124994893
3424,46.0,2700.0,5.0,682869.1314326305
3425,73.0,1567.0,10.0,769630.1749412772
3426,64.0,1772.0,13.0,723471.4333498311
3427,28.0,2098.0,5.0,574087.905357765
3428,37.0,2471.0,1.0,615839.6123521412
3429,10.0,2501.0,8.0,505636.8899192636
3430,55.0,2796.0,2.0,734414.5212148326
3431,73.0,1734.0,10.0,751398.4966874628
3432,64.0,2028.0,11.0,698770.1047340297
3433,64.0,1734.0,13.0,727815.4366874628
3434,19.0,2135.0,12.0,533704.8079669729
3435,1.0,1467.0,3.0,513922.20020694257
3436,55.0,1772.0,6.0,698786.9533498312
3437,37.0,1567.0,5.0,661021.0549412773
3438,19.0,1734.0,7.0,570345.1366874628
3439,10.0,2796.0,5.0,560617.3212148325
3440,64.0,1797.0,2.0,722126.3981415535
3441,19.0,2936.0,9.0,641169.2908572765
3442,28.0,1804.0,9.0,599614.2118136714
3443,19.0,1346.0,2.0,603655.3569504637
3444,55.0,2476.0,8.0,676413.4987274453
3445,46.0,1335.0,14.0,705903.4153672726
3446,37.0,1237.0,3.0,674655.64180528
3447,28.0,1237.0,5.0,639930.31180528
3448,55.0,2231.0,9.0,664845.6540008646
3449,46.0,2913.0,7.0,738389.2304500827
3450,28.0,2796.0,12.0,637737.6012148325
3451,37.0,2501.0,8.0,618470.1599192637
3452,64.0,2700.0,2.0,737904.1314326305
3453,19.0,1237.0,1.0,602648.9818052801
3454,10.0,2700.0,3.0,538329.1314326305
3455,46.0,1237.0,10.0,705501.9718052801
3456,10.0,1772.0,7.0,525522.5533498311
3457,1.0,1783.0,13.0,479808.8958336187
3458,37.0,1731.0,12.0,642002.7621824719
3459,46.0,2631.0,12.0,668418.3679983787
3460,1.0,1346.0,12.0,518633.07695046376
3461,46.0,2163.0,6.0,637662.1125970788
3462,73.0,1567.0,1.0,770521.1749412772
3463,10.0,2476.0,9.0,502796.29872744525
3464,64.0,2231.0,9.0,690768.4440008645
3465,73.0,1161.0,11.0,777340.0749294312
3466,28.0,2135.0,9.0,571849.957966973
3467,64.0,2631.0,3.0,724466.9479983787
3468,10.0,2118.0,5.0,495025.7924994892
3469,1.0,1459.0,13.0,513052.43391109863
3470,1.0,1804.0,11.0,477861.1318136714
3471,64.0,2231.0,11.0,690408.4440008645
3472,19.0,2936.0,6.0,641574.2908572765
3473,46.0,1804.0,7.0,666250.9318136714
3474,37.0,1161.0,14.0,667527.1149294311
3475,46.0,2043.0,5.0,643843.7027244101
3476,28.0,2913.0,9.0,671552.8904500827
3477,1.0,2631.0,3.0,481519.41799837875
3478,46.0,1567.0,13.0,691420.0849412772
3479,19.0,1804.0,10.0,561894.8518136714
3480,19.0,2118.0,11.0,534654.4124994893
3481,46.0,1284.0,10.0,706837.6918735134
3482,55.0,2416.0,3.0,671634.1323281042
3483,19.0,1772.0,5.0,566200.0333498312
3484,19.0,1797.0,4.0,563439.7481415536
3485,1.0,2028.0,7.0,456850.4647340298
3486,10.0,2488.0,12.0,503482.1724644242
3487,55.0,1797.0,12.0,694982.6681415535
3488,37.0,2028.0,14.0,611633.5447340297
3489,10.0,2074.0,8.0,497032.88123694714
3490,46.0,1731.0,8.0,674432.552182472
3491,19.0,2074.0,6.0,537773.5412369472
3492,28.0,1731.0,12.0,607376.972182472
3493,1.0,1772.0,10.0,481686.07334983116
3494,55.0,2043.0,2.0,672854.5727244101
3495,28.0,2074.0,11.0,574581.2012369471
3496,64.0,1783.0,11.0,722654.1858336186
3497,10.0,1467.0,7.0,556912.2302069425
3498,10.0,2796.0,8.0,560266.3212148325
3499,1.0,1459.0,11.0,513484.43391109863
3500,82.0,2680.0,11.0,775908.007679752
3501,64.0,2501.0,8.0,705059.4299192637
3502,46.0,1567.0,5.0,692716.0849412772
3503,73.0,1467.0,11.0,778066.4402069426
3504,1.0,2796.0,13.0,515851.6812148326
3505,37.0,1237.0,1.0,674727.64180528
3506,10.0,2105.0,10.0,494983.9037311211
3507,28.0,2028.0,11.0,577656.0247340297
3508,64.0,1772.0,4.0,724848.4333498311
3509,73.0,2913.0,7.0,816341.7404500827
3510,46.0,2501.0,4.0,650681.2499192636
3511,46.0,1804.0,1.0,666682.9318136714
3512,55.0,2471.0,11.0,675396.3923521412
3513,10.0,1237.0,14.0,560480.65180528
3514,19.0,2631.0,7.0,565152.9979983787
3515,82.0,2631.0,8.0,767141.5279983788
3516,55.0,1161.0,7.0,729251.0949294312
3517,37.0,1467.0,7.0,669466.3202069426
3518,28.0,1161.0,8.0,634140.6249294311
3519,19.0,2231.0,7.0,532282.4940008646
3520,1.0,2680.0,4.0,490696.2076797519
3521,19.0,2135.0,11.0,533911.8079669729
3522,46.0,2936.0,1.0,746092.0108572766
3523,28.0,1237.0,12.0,638859.31180528
3524,1.0,2098.0,10.0,451940.44535776513
3525,55.0,2416.0,12.0,670419.1323281042
3526,73.0,2936.0,12.0,822763.7308572765
3527,46.0,1567.0,8.0,692365.0849412772
3528,28.0,2135.0,1.0,572569.957966973
3529,64.0,1467.0,10.0,755317.4102069426
3530,73.0,2028.0,7.0,722406.6247340296
3531,64.0,1284.0,4.0,762184.8118735134
3532,19.0,1797.0,12.0,562287.7481415536
3533,73.0,1346.0,2.0,784958.1969504637
3534,37.0,1161.0,10.0,668391.1149294311
3535,55.0,2231.0,7.0,665133.6540008646
3536,64.0,2471.0,1.0,702420.7823521411
3537,19.0,1804.0,9.0,562065.8518136714
3538,10.0,1335.0,11.0,562385.8153672726
3539,10.0,1284.0,3.0,563482.4518735134
3540,55.0,2501.0,6.0,679364.3399192637
3541,55.0,1467.0,9.0,729634.3802069426
3542,28.0,1734.0,9.0,607599.1966874629
3543,73.0,2501.0,3.0,728585.5199192637
3544,37.0,2476.0,6.0,616027.8187274452
3545,55.0,1772.0,4.0,698966.9533498312
3546,10.0,2471.0,10.0,502123.4423521411
3547,55.0,1797.0,8.0,695702.6681415535
3548,1.0,1467.0,12.0,512707.20020694257
3549,28.0,2163.0,2.0,571536.7725970788
3550,19.0,2231.0,1.0,532714.4940008646
3551,28.0,2416.0,2.0,576364.8123281042
3552,37.0,2471.0,7.0,615407.6123521412
3553,10.0,1237.0,11.0,561155.65180528
3554,82.0,2043.0,10.0,740960.1827244101
3555,10.0,2231.0,14.0,490456.7040008646
3556,1.0,2043.0,11.0,455130.35272441007
3557,1.0,2476.0,7.0,459643.4587274453
3558,37.0,2796.0,10.0,672855.2412148325
3559,1.0,2163.0,4.0,449938.76259707875
3560,46.0,2680.0,5.0,678751.207679752
3561,28.0,2488.0,3.0,582833.0124644242
3562,1.0,1284.0,13.0,518708.8918735134
3563,1.0,1731.0,5.0,487074.60218247195
3564,19.0,2796.0,11.0,600306.9612148325
3565,55.0,2231.0,1.0,665565.6540008646
3566,10.0,1467.0,6.0,557029.2302069425
3567,64.0,2231.0,14.0,689733.4440008645
3568,46.0,2043.0,13.0,642547.7027244101
3569,1.0,2074.0,10.0,453304.2212369471
3570,10.0,2135.0,12.0,493210.6579669729
3571,10.0,2476.0,2.0,503489.29872744525
3572,28.0,2028.0,5.0,578520.0247340297
3573,28.0,2501.0,11.0,583262.0699192637
3574,64.0,2913.0,13.0,792193.5704500827
3575,1.0,1731.0,3.0,487218.60218247195
3576,1.0,2135.0,8.0,450520.5079669729
3577,28.0,2936.0,14.0,677784.5308572765
3578,64.0,2631.0,14.0,722783.9479983787
3579,46.0,2913.0,11.0,737741.2304500827
3580,64.0,2163.0,13.0,691214.4525970788
3581,10.0,2680.0,10.0,533399.407679752
3582,1.0,2098.0,12.0,451544.44535776513
3583,46.0,2936.0,10.0,745201.0108572766
3584,55.0,1928.0,14.0,680693.3491183892
3585,28.0,2231.0,11.0,569221.2840008646
3586,82.0,2936.0,4.0,844069.9708572765
3587,55.0,2098.0,6.0,669217.3653577651
3588,73.0,2936.0,7.0,823618.7308572765
3589,10.0,1346.0,14.0,561504.2169504637
3590,19.0,1928.0,7.0,549274.2691183892
3591,73.0,2118.0,3.0,717382.1324994892
3592,1.0,1567.0,5.0,505080.9349412772
3593,55.0,1467.0,4.0,730219.3802069426
3594,55.0,1734.0,5.0,703233.3766874628
3595,19.0,1783.0,14.0,563406.8358336187
3596,19.0,2074.0,7.0,537656.5412369472
3597,55.0,2105.0,8.0,668605.1537311212
3598,64.0,2936.0,6.0,800665.4908572766
3599,1.0,2631.0,8.0,481024.41799837875
3600,10.0,2501.0,2.0,506176.8899192636
3601,55.0,2936.0,14.0,773239.2508572766
3602,10.0,2074.0,14.0,495844.88123694714
3603,10.0,2488.0,3.0,504697.1724644242
3604,10.0,2231.0,13.0,490699.7040008646
3605,28.0,2488.0,13.0,581393.0124644242
3606,28.0,2074.0,10.0,574770.2012369471
3607,46.0,1459.0,6.0,701835.9839110986
3608,46.0,1346.0,12.0,706168.7769504638
3609,55.0,1734.0,8.0,702882.3766874628
3610,28.0,1346.0,7.0,640757.4969504637
3611,82.0,2488.0,9.0,746608.5324644243
3612,55.0,1467.0,7.0,729922.3802069426
3613,19.0,2098.0,1.0,536729.0853577651
3614,82.0,2700.0,5.0,780897.1314326304
3615,37.0,1731.0,4.0,643154.7621824719
3616,10.0,1346.0,12.0,561972.2169504637
3617,10.0,2135.0,5.0,494281.6579669729
3618,55.0,2074.0,14.0,669128.1812369471
3619,37.0,1797.0,9.0,635034.2081415536
3620,28.0,1335.0,5.0,641178.1153672726
3621,55.0,2913.0,3.0,767649.4004500827
3622,46.0,2074.0,8.0,641491.5212369472
3623,64.0,1284.0,1.0,762319.8118735134
3624,82.0,1467.0,9.0,798448.4702069425
3625,28.0,2700.0,12.0,615288.1314326305
3626,1.0,2098.0,13.0,451319.44535776513
3627,10.0,1467.0,4.0,557209.2302069425
3628,73.0,2700.0,1.0,760980.1314326304
3629,10.0,1161.0,11.0,555730.6449294311
3630,46.0,1731.0,10.0,674108.552182472
3631,64.0,2028.0,2.0,699823.1047340297
3632,28.0,1346.0,6.0,640874.4969504637
3633,64.0,1734.0,8.0,728760.4366874628
3634,37.0,2098.0,14.0,607207.7253577651
3635,1.0,1797.0,3.0,479659.2881415536
3636,46.0,2476.0,3.0,648047.6587274452
3637,55.0,1731.0,14.0,702038.342182472
3638,37.0,2476.0,1.0,616342.8187274452
3639,37.0,1284.0,7.0,675627.1318735133
3640,55.0,1161.0,12.0,728396.0949294312
3641,64.0,1804.0,11.0,720287.6518136715
3642,10.0,2043.0,14.0,497857.22272441006
3643,10.0,2913.0,5.0,593844.5504500828
3644,10.0,2680.0,5.0,534074.407679752
3645,55.0,2231.0,2.0,665538.6540008646
3646,73.0,1772.0,1.0,747948.9133498312
3647,64.0,2135.0,11.0,692642.5579669729
3648,64.0,1731.0,13.0,728159.1321824719
3649,64.0,2105.0,11.0,694003.6037311212
